bank_rssd_id,bank_name,exercise_year,scenario_code,scenario_label,actual_capital_depletion,predicted_capital_depletion,residual_capital_depletion,predicted_cet1_min_ratio,cet1_actual_ratio,cet1_min_ratio,total_loan_losses_amount,ppnr_amount,rwa_actual_amount,rwa_end_amount,source_rows_collapsed_capital,actual_credit_loss_ratio,predicted_credit_loss_ratio,residual_credit_loss_ratio,total_loan_losses_amount_credit,rwa_actual_amount_credit,ppnr_amount_credit,source_rows_collapsed_credit,actual_ppnr_ratio,predicted_ppnr_ratio,residual_ppnr_ratio,ppnr_amount_ppnr,rwa_actual_amount_ppnr,total_loan_losses_amount_ppnr,pretax_net_income_amount,source_rows_collapsed_ppnr,observed_cet1_min_ratio,integrated_predicted_cet1_min_ratio,integrated_predicted_cet1_gap,integrated_capital_depletion_gap,integrated_credit_loss_gap,integrated_ppnr_gap,predicted_credit_loss_amount,predicted_ppnr_amount,actual_credit_loss_to_ppnr_ratio,predicted_credit_loss_to_ppnr_ratio,predicted_net_stress_margin,actual_net_stress_margin,predicted_rwa_growth,model_stack_id,predicted_cet1_depletion,observed_cet1_depletion,predicted_cet1_buffer_above_4_5,observed_cet1_buffer_above_4_5,predicted_cet1_buffer_above_7,observed_cet1_buffer_above_7,predicted_cet1_below_4_5,predicted_cet1_below_7,observed_cet1_below_4_5,observed_cet1_below_7,predicted_capital_pressure_score,predicted_low_cet1_score,predicted_credit_loss_score,predicted_ppnr_weakness_score,predicted_net_margin_weakness_score,composite_vulnerability_score,vulnerability_bucket,capital_result_flag,cet1_min_prediction_error,cet1_depletion_prediction_error,credit_loss_prediction_error,ppnr_prediction_error,abs_cet1_min_prediction_error,abs_cet1_depletion_prediction_error,abs_credit_loss_prediction_error,abs_ppnr_prediction_error,cet1_min_error_bucket,cet1_min_validation_flag,observed_below_4_5,predicted_below_4_5,observed_below_7,predicted_below_7,classification_match_4_5,classification_match_7,cet1_abs_error_percentile,capital_depletion_abs_error_percentile,credit_loss_abs_error_percentile,ppnr_abs_error_percentile,severe_cet1_error,moderate_or_worse_cet1_error,tail_error_flag,threshold_miss_flag,near_7_threshold,near_4_5_threshold,conservative_projection,optimistic_projection,model_risk_bucket,model_risk_score
1111435,State Street Corporation,2016,2,Supervisory Adverse,3,0.839414328037207,2.160585671962793,10.760585671962792,11.6,8.6,0.4,6.1,99.9,109.4,1,0.004004004004004,-0.00806715344715039,0.01207115745115439,0.4,99.9,6.1,1,0.06106106106106105,0.05080931520033131,0.01025174586072973,6.1,99.9,0.4,4.8,1,8.6,10.760585671962792,2.1605856719627923,-2.160585671962793,-0.01207115745115439,-0.01025174586072974,-0.805908629370324,5.075850588513098,0.06557377049180321,-0.1587731189712588,0.05887646864748169,0.05705705705705705,0.09509509509509508,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,0.8394143280372077,3,6.260585671962792,4.1,3.760585671962792,1.5999999999999996,FALSE,FALSE,FALSE,FALSE,0.13911290322580644,0.33870967741935487,0.00806451612903225,0.22983870967741937,0.02822580645161287,0.18074596774193544,Very low vulnerability,Above reference levels,2.1605856719627923,-2.160585671962793,-0.01207115745115439,-0.01025174586072974,2.1605856719627923,2.160585671962793,0.01207115745115439,0.01025174586072974,Error > 2.00 pp,Large deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9798387096774194,0.9838709677419355,0.9415322580645161,0.8044354838709677,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,High model risk,0.8016129032258066
4846998,UBS Americas Holding LLC,2023,3,Supervisory Severely Adverse,9.251,7.150466296400875,2.1005337035991243,12.149533703599126,19.3,10,2.5,-0.4,73.1,63.3,1,0.03419972640218878,0.02939891220791836,0.00480081419427042,2.5,73.1,-0.4,1,-0.0054719562243502,0.03165238142811557,-0.03712433765246577,-0.4,73.1,2.5,-3.6,1,10,12.149533703599126,2.1495337035991255,-2.1005337035991243,-0.00480081419427042,0.03712433765246577,2.149060482398832,2.3137890823952483,-6.250000000000006,0.9288056974381224,0.00225346922019721,-0.03967168262653898,-0.13406292749658,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,7.150466296400875,9.3,7.649533703599125,5.5,5.1495337035991255,3,FALSE,FALSE,FALSE,FALSE,0.9798387096774194,0.2016129032258065,0.3326612903225806,0.7016129032258065,0.4657258064516129,0.4987903225806452,Moderate vulnerability,Above reference levels,2.1495337035991255,-2.1005337035991243,-0.00480081419427042,0.03712433765246577,2.1495337035991255,2.1005337035991243,0.00480081419427042,0.03712433765246577,Error > 2.00 pp,Large deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9778225806451613,0.9818548387096774,0.6915322580645161,0.9919354838709677,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,High model risk,0.7911290322580645
2816906,DB USA Corporation,2017,2,Supervisory Adverse,3.1999999999999993,5.2865723066532055,-2.0865723066532063,11.213427693346794,16.5,13.3,0.2,0.7,44.1,47.2,1,0.00453514739229024,2.680233831719118e-4,0.00426712400911832,0.2,44.1,0.7,1,0.01587301587301587,0.00943383324904316,0.0064391826239727,0.7,44.1,0.2,-0.1,1,13.3,11.213427693346794,-2.0865723066532063,2.0865723066532063,-0.00426712400911832,-0.0064391826239727,0.01181983119788131,0.4160320462828034,0.2857142857142852,0.02841086715191795,0.00916580986587124,0.01133786848072562,0.0702947845804989,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,5.2865723066532055,3.1999999999999993,6.7134276933467945,8.8,4.2134276933467945,6.300000000000001,FALSE,FALSE,FALSE,FALSE,0.9193548387096774,0.2782258064516129,0.0282258064516129,0.9556451612903226,0.3629032258064516,0.46471774193548393,Moderate vulnerability,Above reference levels,-2.0865723066532063,2.0865723066532063,-0.00426712400911832,-0.0064391826239727,2.0865723066532063,2.0865723066532063,0.00426712400911832,0.0064391826239727,Error > 2.00 pp,Large deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9758064516129032,0.9798387096774194,0.6532258064516129,0.6411290322580645,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,High model risk,0.7316532258064516
2380443,"The Goldman Sachs Group, Inc.",2015,2,Supervisory Adverse,2.1999999999999993,4.276272042252154,-2.076272042252155,9.323727957747844,13.6,11.4,2.9,16,524.1,575.4,1,0.00553329517267697,0.00218436869520764,0.00334892647746932,2.9,524.1,16,1,0.03052852509063156,0.03577796784841852,-0.00524944275778696,16,524.1,2.9,-0.5,1,11.4,9.323727957747844,-2.076272042252155,2.076272042252155,-0.00334892647746932,0.00524944275778695,1.1448276331583245,18.751232949356144,0.18125,0.06105345905788204,0.03359359915321087,0.02499522991795458,0.09788208357183736,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,4.276272042252156,2.1999999999999993,4.823727957747844,6.9,2.3237279577478436,4.4,FALSE,FALSE,FALSE,FALSE,0.8286290322580645,0.5887096774193548,0.03629032258064516,0.5826612903225806,0.11491935483870964,0.49022177419354834,Moderate vulnerability,Above reference levels,-2.076272042252157,2.076272042252155,-0.00334892647746932,0.00524944275778695,2.076272042252157,2.076272042252155,0.00334892647746932,0.00524944275778695,Error > 2.00 pp,Large deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9737903225806451,0.9778225806451613,0.5362903225806451,0.5564516129032258,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,High model risk,0.7003024193548387
3232316,HSBC North America Holdings Inc.,2020,30,Supervisory Alternative Severe,8.5,6.4261303967936385,2.0738696032063615,7.173869603206361,13.6,5.1,7.2,-0.4,127.2,121.2,1,0.05660377358490566,0.04133002281447318,0.01527375077043247,7.2,127.2,-0.4,1,-0.00314465408805031,-0.01029943219547512,0.0071547781074248,-0.4,127.2,7.2,-9.2,1,5.1,7.173869603206361,2.0738696032063615,-2.0738696032063615,-0.01527375077043248,-0.0071547781074248,5.257178902000988,-1.310087775264435,-18.00000000000003,-4.012844788922521,-0.0516294550099483,-0.05974842767295597,-0.04716981132075471,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,6.4261303967936385,8.5,2.673869603206361,0.5999999999999996,0.1738696032063611,-1.9000000000000004,FALSE,FALSE,FALSE,TRUE,0.9637096774193548,0.9193548387096774,0.5201612903225806,0.997983870967742,0.997983870967742,0.8663306451612902,Very high vulnerability,Above reference levels,2.0738696032063615,-2.0738696032063615,-0.01527375077043248,-0.0071547781074248,2.0738696032063615,2.0738696032063615,0.01527375077043248,0.0071547781074248,Error > 2.00 pp,Large deviation,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.9717741935483871,0.9758064516129032,0.969758064516129,0.6774193548387096,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,High model risk,0.9323588709677418
2162966,Morgan Stanley,2018,3,Supervisory Severely Adverse,7.999999999999998,6.063434579629728,1.93656542037027,10.83656542037027,16.9,8.9,4.1,3.4,367.3,367.6,1,0.01116253743533896,0.01543976578910116,-0.0042772283537622,4.1,367.3,3.4,1,0.00925673836101279,0.02651046490770522,-0.01725372654669243,3.4,367.3,4.1,-16.9,1,8.9,10.83656542037027,1.93656542037027,-1.93656542037027,0.0042772283537622,0.01725372654669243,5.671025974336857,9.737293760600128,1.2058823529411773,0.5824026792006057,0.01107069911860406,-0.00190579907432617,8.167710318541012e-4,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,6.063434579629728,7.999999999999998,6.33656542037027,4.4,3.8365654203702704,1.9000000000000004,FALSE,FALSE,FALSE,FALSE,0.9495967741935484,0.33467741935483875,0.10887096774193548,0.8266129032258065,0.3306451612903226,0.4920362903225806,Moderate vulnerability,Above reference levels,1.93656542037027,-1.93656542037027,0.0042772283537622,0.01725372654669243,1.93656542037027,1.93656542037027,0.0042772283537622,0.01725372654669243,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.969758064516129,0.9737903225806451,0.6592741935483871,0.9314516129032258,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Moderate model risk,0.7727822580645161
4846998,UBS Americas Holding LLC,2022,3,Supervisory Severely Adverse,8.100000000000001,6.188095665458576,1.9119043345414255,9.9119043345414255,16.1,8,2.7,1.1,70.7,63,1,0.03818953323903819,0.02419680926801118,0.01399272397102701,2.7,70.7,1.1,1,0.01555869872701556,0.02852486730994331,-0.01296616858292775,1.1,70.7,2.7,-2.4,1,8,9.9119043345414255,1.9119043345414255,-1.9119043345414255,-0.01399272397102701,0.01296616858292775,1.7107144152483904,2.0167081188129923,2.4545454545454546,0.8482707037720929,0.00432805804193213,-0.02263083451202262,-0.10891089108910897,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,6.188095665458576,8.100000000000001,5.4119043345414255,3.5,2.9119043345414255,1,FALSE,FALSE,FALSE,FALSE,0.9516129032258064,0.4717741935483871,0.24193548387096775,0.7741935483870968,0.4354838709677419,0.5723790322580646,Moderate vulnerability,Above reference levels,1.9119043345414255,-1.9119043345414255,-0.01399272397102701,0.01296616858292775,1.9119043345414255,1.9119043345414255,0.01399272397102701,0.01296616858292775,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.967741935483871,0.9717741935483871,0.9576612903225806,0.8729838709677419,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Moderate model risk,0.8576612903225806
3606542,TD Group US Holdings LLC,2017,3,Supervisory Severely Adverse,4.800000000000001,2.933376366245403,1.8666236337545976,13.066623633754595,16,11.2,9.9,10.7,200.7,216.8,1,0.04932735426008969,0.04452527846078464,0.00480207579930504,9.9,200.7,10.7,1,0.05331340308918784,0.03521592379769305,0.01809747929149479,10.7,200.7,9.9,-0.7,1,11.2,13.066623633754595,1.8666236337545976,-1.8666236337545976,-0.00480207579930504,-0.01809747929149479,8.936223387079478,7.067835906196994,0.9252336448598132,1.264350715789016,-0.00930935466309159,0.00398604882909815,0.08021923268560052,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,2.9333763662454047,4.800000000000001,8.566623633754595,6.699999999999999,6.066623633754595,4.199999999999999,FALSE,FALSE,FALSE,FALSE,0.5887096774193549,0.1411290322580645,0.6088709677419355,0.592741935483871,0.6653225806451613,0.4441532258064516,Moderate vulnerability,Above reference levels,1.866623633754596,-1.8666236337545976,-0.00480207579930504,-0.01809747929149479,1.866623633754596,1.8666236337545976,0.00480207579930504,0.01809747929149479,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9657258064516129,0.969758064516129,0.6935483870967742,0.9435483870967742,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Moderate model risk,0.7775201612903226
3232316,HSBC North America Holdings Inc.,2018,2,Supervisory Adverse,1.6999999999999993,3.5081788798934683,-1.808178879893469,9.09182112010653,12.6,10.9,1.9,0.1,140.8,142,1,0.01349431818181818,0.02010644338803356,-0.00661212520621538,1.9,140.8,0.1,1,7.102272727272727e-4,8.135570163539524e-4,-1.0332974362667964e-4,0.1,140.8,1.9,-2.8,1,10.9,9.09182112010653,-1.80817887989347,1.808178879893469,0.00661212520621537,1.0332974362667964e-4,2.8309872290351255,0.1145488279026365,18.999999999999996,24.714240039552305,-0.0192928863716796,-0.0127840909090909,0.00852272727272719,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,3.508178879893469,1.6999999999999993,4.59182112010653,6.4,2.0918211201065304,3.9,FALSE,FALSE,FALSE,FALSE,0.6915322580645161,0.6189516129032258,0.1814516129032258,0.9798387096774194,0.814516129032258,0.605241935483871,High vulnerability,Above reference levels,-1.80817887989347,1.808178879893469,0.00661212520621537,1.0332974362667964e-4,1.80817887989347,1.808178879893469,0.00661212520621537,1.0332974362667964e-4,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9637096774193549,0.967741935483871,0.8145161290322581,0.034274193548387094,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Moderate model risk,0.6581653225806452
1275216,American Express Company,2020,3,Supervisory Severely Adverse,0.09999999999999964,1.9049016127658789,-1.804901612765879,11.695098387234122,13.6,13.5,15.4,18.8,129.3,132.9,1,0.1191028615622583,0.09882629320317364,0.02027656835908464,15.4,129.3,18.8,1,0.1453982985305491,0.1445655394677239,8.327590628252057e-4,18.8,129.3,15.4,6.2,1,13.5,11.69509838723412,-1.80490161276588,1.8049016127658792,-0.02027656835908466,-8.327590628252057e-4,12.778239711170352,18.692324253176704,0.8191489361702127,0.683608926214659,0.04573924626455027,0.02629543696829081,0.02784222737819021,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,1.9049016127658795,0.09999999999999964,7.19509838723412,9,4.69509838723412,6.5,FALSE,FALSE,FALSE,FALSE,0.375,0.23185483870967735,0.941532258064516,0.04032258064516125,0.06653225806451613,0.373891129032258,Low vulnerability,Above reference levels,-1.80490161276588,1.8049016127658792,-0.02027656835908466,-8.327590628252057e-4,1.80490161276588,1.8049016127658792,0.02027656835908466,8.327590628252057e-4,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9616935483870968,0.9657258064516129,0.9919354838709677,0.1028225806451613,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Moderate model risk,0.6939516129032257
1111435,State Street Corporation,2016,3,Supervisory Severely Adverse,4.199999999999999,2.496183188197304,1.7038168118026955,9.103816811802696,11.6,7.4,0.6,4.2,99.9,106.9,1,0.006006006006006,0.00728431596920309,-0.00127830996319709,0.6,99.9,4.2,1,0.04204204204204204,0.04521937435780233,-0.00317733231576029,4.2,99.9,0.6,2.1,1,7.4,9.103816811802696,1.703816811802696,-1.7038168118026955,0.00127830996319708,0.00317733231576029,0.7277031653233887,4.5174154983444526,0.14285714285714274,0.1610883846283518,0.03793505838859924,0.03603603603603603,0.07007007007007007,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,2.4961831881973033,4.199999999999999,4.603816811802696,2.9000000000000004,2.1038168118026963,0.4000000000000003,FALSE,FALSE,FALSE,FALSE,0.5141129032258065,0.6169354838709677,0.0564516129032258,0.3326612903225806,0.094758064516129,0.39848790322580646,Low vulnerability,Above reference levels,1.703816811802696,-1.7038168118026955,0.00127830996319708,0.00317733231576029,1.703816811802696,1.7038168118026955,0.00127830996319708,0.00317733231576029,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9596774193548387,0.9616935483870968,0.21169354838709678,0.35080645161290325,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Moderate model risk,0.6626008064516129
2380443,"The Goldman Sachs Group, Inc.",2016,2,Supervisory Adverse,3.0999999999999996,4.762401501482346,-1.6624015014823463,9.737598498517654,14.5,11.4,4.4,10.1,496.7,546.1,1,0.0088584658747735,0.00218381371313643,0.00667465216163706,4.4,496.7,10.1,1,0.02033420575800281,0.04050675631500031,-0.0201725505569975,10.1,496.7,4.4,-7.1,1,11.4,9.737598498517654,-1.6624015014823463,1.6624015014823463,-0.00667465216163707,0.02017255055699749,1.0847002713148646,20.119705861660652,0.43564356435643553,0.05391233245520891,0.03832294260186388,0.01147573988322931,0.09945641232132078,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,4.762401501482346,3.0999999999999996,5.237598498517654,6.9,2.737598498517654,4.4,FALSE,FALSE,FALSE,FALSE,0.8729838709677419,0.5060483870967742,0.03427419354838709,0.4415322580645161,0.092741935483871,0.4556451612903226,Moderate vulnerability,Above reference levels,-1.6624015014823463,1.6624015014823463,-0.00667465216163707,0.02017255055699749,1.6624015014823463,1.6624015014823463,0.00667465216163707,0.02017255055699749,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9576612903225806,0.9596774193548387,0.8185483870967742,0.9556451612903226,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Moderate model risk,0.7932459677419355
2380443,"The Goldman Sachs Group, Inc.",2021,3,Supervisory Severely Adverse,5.799999999999999,4.148827372041566,1.651172627958433,10.051172627958431,14.2,8.4,18.3,34.9,676.9,675.9,1,0.02703501255724627,0.02415418534374892,0.00288082721349735,18.3,676.9,34.9,1,0.0515585758605407,0.03603491909658613,0.01552365676395456,34.9,676.9,18.3,-12.7,1,8.4,10.051172627958431,1.651172627958433,-1.651172627958433,-0.00288082721349735,-0.01552365676395457,16.34996805918364,24.39203673647915,0.5243553008595989,0.670299419266276,0.0118807337528372,0.02452356330329442,-0.0014773230905599,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,4.148827372041568,5.799999999999999,5.551172627958431,3.9,3.0511726279584312,1.4000000000000004,FALSE,FALSE,FALSE,FALSE,0.8084677419354839,0.4495967741935484,0.2399193548387097,0.5766129032258065,0.31854838709677424,0.49697580645161293,Moderate vulnerability,Above reference levels,1.651172627958431,-1.651172627958433,-0.00288082721349735,-0.01552365676395457,1.651172627958431,1.651172627958433,0.00288082721349735,0.01552365676395457,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9556451612903226,0.9576612903225806,0.4838709677419355,0.9173387096774194,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Moderate model risk,0.7361895161290323
1275216,American Express Company,2016,2,Supervisory Adverse,0.6000000000000014,-1.0428579997592573,1.6428579997592587,13.342857999759255,12.3,11.7,8.3,20.5,131,147.3,1,0.06335877862595421,0.07335207981766209,-0.00999330119170788,8.3,131,20.5,1,0.15648854961832062,0.15521694662971883,0.00127160298860176,20.5,131,8.3,9.9,1,11.7,13.342857999759255,1.6428579997592578,-1.6428579997592587,0.00999330119170788,-0.00127160298860179,9.6091224561137345,20.333420008493167,0.40487804878048783,0.4725777784602911,0.08186486681205674,0.0931297709923664,0.12442748091603062,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,-1.0428579997592546,0.6000000000000014,8.842857999759255,7.199999999999999,6.342857999759255,4.699999999999999,FALSE,FALSE,FALSE,FALSE,0.00201612903225806,0.13306451612903225,0.907258064516129,0.02419354838709675,0.00403225806451612,0.23135080645161288,Low vulnerability,Above reference levels,1.642857999759256,-1.6428579997592587,0.00999330119170788,-0.00127160298860179,1.642857999759256,1.6428579997592587,0.00999330119170788,0.00127160298860179,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.9536290322580645,0.9556451612903226,0.9012096774193549,0.16129032258064516,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Moderate model risk,0.6842741935483871
1068191,Huntington Bancshares Incorporated,2015,3,Supervisory Severely Adverse,4.800000000000001,3.179676520182232,1.6203234798177686,6.620323479817769,9.8,5,3.1,2.2,58.4,81.5,1,0.05308219178082192,0.05043025586311737,0.00265193591770454,3.1,58.4,2.2,1,0.03767123287671233,0.04318329944257459,-0.00551206656586227,2.2,58.4,3.1,-1.6,1,5,6.620323479817769,1.6203234798177686,-1.6203234798177686,-0.00265193591770455,0.00551206656586226,2.945126942406054,2.521904687446356,1.4090909090909092,1.1678184972915242,-0.00724695642054278,-0.01541095890410959,0.3955479452054795,M5_bank_year_fixed_effects | M5_bank_year_fixed_effects | M6_bank_year_fixed_effects,3.179676520182232,4.800000000000001,2.1203234798177686,0.5,-0.3796765201822314,-2,FALSE,TRUE,FALSE,TRUE,0.6431451612903226,0.9778225806451613,0.75,0.36895161290322576,0.6149193548387097,0.7514112903225807,High vulnerability,Below CET1 7 percent reference level,1.6203234798177686,-1.6203234798177686,-0.00265193591770455,0.00551206656586226,1.6203234798177686,1.6203234798177686,0.00265193591770455,0.00551206656586226,1.00 pp < error <= 2.00 pp,Moderate deviation,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9516129032258065,0.9536290322580645,0.4475806451612903,0.5806451612903226,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Moderate model risk,0.7280241935483871
