bank_rssd_id,bank_name,exercise_year,exercise_quarter,exercise_name_std,scenario_code,scenario_label,cet1_actual_ratio,cet1_end_ratio,cet1_min_ratio,tier1_actual_ratio,tier1_end_ratio,tier1_min_ratio,total_capital_actual_ratio,total_capital_end_ratio,total_capital_min_ratio,tier1_leverage_actual_ratio,tier1_leverage_end_ratio,tier1_leverage_min_ratio,supp_leverage_actual_ratio,supp_leverage_end_ratio,supp_leverage_min_ratio,rwa_actual_amount,rwa_end_amount,total_loan_losses_amount,total_loan_losses_rate,ppnr_amount,ppnr_rate,provision_amount,pretax_net_income_amount,pretax_net_income_rate,net_interest_income_amount,noninterest_income_amount,noninterest_expense_amount,other_revenue_amount,securities_losses_amount,trading_counterparty_losses_amount,other_losses_amount,aoci_actual_amount,aoci_end_amount,cet1_depletion_end,cet1_depletion_min,tier1_depletion_end,tier1_depletion_min,total_capital_depletion_end,total_capital_depletion_min,leverage_depletion_end,leverage_depletion_min,rwa_change_amount,rwa_growth_rate,total_market_operational_losses_amount,total_observed_losses_amount,ppnr_loss_absorption_ratio,provision_to_loan_loss_ratio,pretax_income_to_ppnr_ratio,loan_loss_burden_on_ppnr,observed_loss_burden_on_ppnr,aoci_change_amount,y_credit_loss_ratio,y_credit_loss_rate,y_ppnr_ratio,y_ppnr_rate,y_capital_depletion,y_pretax_margin,x_initial_cet1,x_initial_rwa,x_rwa_growth,x_ppnr_absorption,x_loan_loss_burden,x_observed_loss_burden,x_provision_ratio,x_ppnr_to_losses,credit_loss_model_sample,ppnr_model_sample,capital_model_sample,full_core_model_sample,y_credit_loss_ratio_winsor,y_credit_loss_rate_winsor,y_ppnr_ratio_winsor,y_ppnr_rate_winsor,y_capital_depletion_winsor,y_pretax_margin_winsor,x_rwa_growth_winsor,x_ppnr_absorption_winsor,x_loan_loss_burden_winsor,x_observed_loss_burden_winsor,x_provision_ratio_winsor,x_ppnr_to_losses_winsor,bank_factor,year_factor,scenario_factor,log_rwa_actual,log_ppnr_amount,log_total_loan_losses,y_ppnr_ratio_model,y_ppnr_rate_model,x_initial_cet1_model,x_rwa_growth_model,x_loss_burden_model,x_observed_loss_burden_model,x_provision_ratio_model
1199844,Comerica Incorporated,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,11.1,9.4,9.4,11.1,9.4,9.4,13.3,11,11,10.2,8.5,8.5,NA,NA,NA,68,72.9,2.2,4.2,1.6,2.1,2,-0.4,-0.5,NA,NA,NA,0,0,0,0,0,0,1.6999999999999993,1.6999999999999993,1.6999999999999993,1.6999999999999993,2.3000000000000007,2.3000000000000007,1.6999999999999993,1.6999999999999993,4.900000000000006,0.07205882352941184,0,2.2,0.7272727272727273,0.9090909090909092,-0.25,1.375,1.375,0,0.03235294117647059,4.2,0.02352941176470588,2.1,1.6999999999999993,-0.00588235294117647,11.1,68,0.07205882352941184,0.7272727272727273,1.375,1.375,0.9090909090909092,0.7272727272727273,1,1,1,1,0.03235294117647059,4.2,0.02352941176470588,2.1,1.6999999999999993,-0.00588235294117647,0.07205882352941184,0.7272727272727273,1.375,1.375,0.9090909090909092,0.7272727272727273,Comerica Incorporated,2016,Supervisory Severely Adverse,4.219507705176107,0.9555114450274363,1.1631508098056809,0.02352941176470588,2.1,11.1,0.07205882352941184,1.375,1.375,0.9090909090909092
1032473,Deutsche Bank Trust Corporation,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,64.4,60.7,60.7,64.4,60.7,60.7,64.7,61.3,61.3,14.6,13.4,13.4,NA,NA,NA,12.1,13.3,0.3,2.2,0.9,1.5,0.3,0.5,0.9,NA,NA,NA,0,0,0,0,0,0,3.700000000000003,3.700000000000003,3.700000000000003,3.700000000000003,3.4000000000000057,3.4000000000000057,1.1999999999999993,1.1999999999999993,1.200000000000001,0.09917355371900836,0,0.3,3,1,0.5555555555555556,0.3333333333333333,0.3333333333333333,0,0.02479338842975206,2.2,0.0743801652892562,1.5,3.700000000000003,0.04132231404958678,64.4,12.1,0.09917355371900836,3,0.3333333333333333,0.3333333333333333,1,3,1,1,1,1,0.02479338842975206,2.2,0.0743801652892562,1.5,3.700000000000003,0.04132231404958678,0.09917355371900836,3,0.3333333333333333,0.3333333333333333,1,3,Deutsche Bank Trust Corporation,2016,Supervisory Adverse,2.4932054526026954,0.6418538861723947,0.26236426446749106,0.0743801652892562,1.5,64.4,0.09917355371900836,0.3333333333333333,0.3333333333333333,1
1032473,Deutsche Bank Trust Corporation,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,64.4,60.2,60.2,64.4,60.2,60.2,64.7,61.2,61.2,14.6,13.5,13.5,NA,NA,NA,12.1,13,0.5,3.7,0.7,1.3,0.6,0.2,0.3,NA,NA,NA,0,0,0,0,0,0,4.200000000000003,4.200000000000003,4.200000000000003,4.200000000000003,3.5,3.5,1.0999999999999996,1.0999999999999996,0.9000000000000004,0.07438016528925623,0,0.5,1.4,1.2,0.28571428571428575,0.7142857142857143,0.7142857142857143,0,0.04132231404958678,3.7,0.05785123966942148,1.3,4.200000000000003,0.01652892561983471,64.4,12.1,0.07438016528925623,1.4,0.7142857142857143,0.7142857142857143,1.2,1.4,1,1,1,1,0.04132231404958678,3.7,0.05785123966942148,1.3,4.200000000000003,0.01652892561983471,0.07438016528925623,1.4,0.7142857142857143,0.7142857142857143,1.2,1.4,Deutsche Bank Trust Corporation,2016,Supervisory Severely Adverse,2.4932054526026954,0.5306282510621704,0.4054651081081644,0.05785123966942148,1.3,64.4,0.07438016528925623,0.7142857142857143,0.7142857142857143,1.2
3846375,Discover Financial Services,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,13.2,13,12,13.9,13.6,12.7,15.5,15,14.2,12.3,11.8,11.4,NA,NA,NA,80.1,89,8.3,10.2,13.9,14,10,3.9,3.9,NA,NA,NA,0,0,0,0,0,0,0.1999999999999993,1.1999999999999993,0.3000000000000007,1.200000000000001,0.5,1.3000000000000007,0.5,0.9000000000000004,8.900000000000006,0.1111111111111112,0,8.3,1.6746987951807228,1.2048192771084336,0.2805755395683453,0.5971223021582734,0.5971223021582734,0,0.10362047440699128,10.2,0.1735330836454432,14,1.1999999999999993,0.04868913857677903,13.2,80.1,0.1111111111111112,1.6746987951807228,0.5971223021582734,0.5971223021582734,1.2048192771084336,1.6746987951807228,1,1,1,1,0.10362047440699128,10.2,0.16941244239631306,14,1.1999999999999993,0.04868913857677903,0.1111111111111112,1.6746987951807228,0.5971223021582734,0.5971223021582734,1.2048192771084336,1.6746987951807228,Discover Financial Services,2016,Supervisory Adverse,4.383275854074314,2.7013612129514133,2.2300144001592104,0.16941244239631306,14,13.2,0.1111111111111112,0.5971223021582734,0.5971223021582734,1.2048192771084336
3846375,Discover Financial Services,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,13.2,10.8,10.4,13.9,11.4,11,15.5,12.8,12.4,12.3,10.1,10,NA,NA,NA,80.1,87,10.5,13,13.1,13.5,12.6,0.6,0.6,NA,NA,NA,0,0,0,0,0,0,2.3999999999999986,2.799999999999999,2.5,2.9000000000000004,2.6999999999999993,3.0999999999999996,2.200000000000001,2.3000000000000007,6.900000000000006,0.08614232209737835,0,10.5,1.2476190476190476,1.2,0.04580152671755725,0.8015267175572519,0.8015267175572519,0,0.1310861423220974,13,0.16354556803995007,13.5,2.799999999999999,0.00749063670411985,13.2,80.1,0.08614232209737835,1.2476190476190476,0.8015267175572519,0.8015267175572519,1.2,1.2476190476190476,1,1,1,1,0.1310861423220974,13,0.16354556803995007,13.5,2.799999999999999,0.00749063670411985,0.08614232209737835,1.2476190476190476,0.8015267175572519,0.8015267175572519,1.2,1.2476190476190476,Discover Financial Services,2016,Supervisory Severely Adverse,4.383275854074314,2.6461747973841225,2.4423470353692043,0.16354556803995007,13.5,13.2,0.08614232209737835,0.8015267175572519,0.8015267175572519,1.2
1070345,Fifth Third Bancorp,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,10.4,9.9,9.8,11.5,10.8,10.8,15,13.4,13.4,9.9,9.2,9.2,NA,NA,NA,119.6,133.5,3.4,3.5,5.8,3.8,3.2,2.5,1.7,NA,NA,NA,0,0,0,0.1,0,0,0.5,0.5999999999999996,0.6999999999999993,0.6999999999999993,1.5999999999999996,1.5999999999999996,0.7000000000000011,0.7000000000000011,13.900000000000006,0.11622073578595322,0.1,3.5,1.657142857142857,0.9411764705882354,0.4310344827586207,0.5862068965517241,0.603448275862069,0,0.02842809364548495,3.5,0.04849498327759197,3.8,0.5999999999999996,0.02090301003344481,10.4,119.6,0.11622073578595322,1.657142857142857,0.5862068965517241,0.603448275862069,0.9411764705882354,1.7058823529411764,1,1,1,1,0.02842809364548495,3.5,0.04849498327759197,3.8,0.5999999999999996,0.02090301003344481,0.11622073578595322,1.657142857142857,0.5862068965517241,0.603448275862069,0.9411764705882354,1.7058823529411764,Fifth Third Bancorp,2016,Supervisory Adverse,4.784152841516532,1.916922612182061,1.4816045409242156,0.04849498327759197,3.8,10.4,0.11622073578595322,0.5862068965517241,0.603448275862069,0.9411764705882354
1070345,Fifth Third Bancorp,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,10.4,8,8,11.5,9,9,15,12,12,9.9,7.7,7.7,NA,NA,NA,119.6,130.2,5.4,5.6,4.3,2.9,5.6,-1.4,-0.9,NA,NA,NA,0,0,0,0.1,0,0,2.4000000000000004,2.4000000000000004,2.5,2.5,3,3,2.2,2.2,10.599999999999994,0.08862876254180597,0.1,5.5,0.7818181818181817,1.037037037037037,-0.3255813953488372,1.2558139534883723,1.2790697674418603,0,0.04515050167224081,5.6,0.03595317725752508,2.9,2.4000000000000004,-0.01170568561872909,10.4,119.6,0.08862876254180597,0.7818181818181817,1.2558139534883723,1.2790697674418603,1.037037037037037,0.7962962962962962,1,1,1,1,0.04515050167224081,5.6,0.03595317725752508,2.9,2.4000000000000004,-0.01170568561872909,0.08862876254180597,0.7818181818181817,1.2558139534883723,1.2790697674418603,1.037037037037037,0.7962962962962962,Fifth Third Bancorp,2016,Supervisory Severely Adverse,4.784152841516532,1.667706820558076,1.8562979903656263,0.03595317725752508,2.9,10.4,0.08862876254180597,1.2558139534883723,1.2790697674418603,1.037037037037037
3232316,HSBC North America Holdings Inc.,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,17.9,13.4,13.4,20.1,16,16,25.3,19.2,19.2,9.6,7.2,7.2,NA,5.5,5.5,139.9,148.6,2.5,3.3,0.6,0.2,2.1,-1.2,-0.4,NA,NA,NA,0.8,0,0,0.4,-0.7,-1.1,4.499999999999998,4.499999999999998,4.100000000000001,4.100000000000001,6.100000000000001,6.100000000000001,2.3999999999999995,2.3999999999999995,8.699999999999989,0.06218727662616146,0.4,2.9,0.20689655172413793,0.8400000000000001,-2,4.166666666666667,4.833333333333333,-0.40000000000000013,0.0178699070764832,3.3,0.00428877769835596,0.2,4.499999999999998,-0.00857755539671193,17.9,139.9,0.06218727662616146,0.20689655172413793,4.166666666666667,4.833333333333333,0.8400000000000001,0.24,1,1,1,1,0.0178699070764832,3.3,0.00428877769835596,0.2,4.499999999999998,-0.00857755539671193,0.06218727662616146,0.20689655172413793,4.166666666666667,4.833333333333333,0.8400000000000001,0.24,HSBC North America Holdings Inc.,2016,Supervisory Adverse,4.940927881671436,0.47000362924573563,1.252762968495368,0.00428877769835596,0.2,17.9,0.06218727662616146,4.166666666666667,4.833333333333333,0.8400000000000001
3232316,HSBC North America Holdings Inc.,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,17.9,12.9,12.9,20.1,15.6,15.6,25.3,19.3,19.3,9.6,7.1,7.1,NA,5.4,5.4,139.9,143,3.9,5.3,-1.4,-0.5,4,-5.2,-1.8,NA,NA,NA,0.8,0,0,0.6,-0.7,0.7,4.999999999999998,4.999999999999998,4.500000000000002,4.500000000000002,6,6,2.5,2.5,3.0999999999999943,0.02215868477483913,0.6,4.5,-0.3111111111111111,1.0256410256410258,3.714285714285715,-2.785714285714286,-3.2142857142857144,1.4,0.02787705503931379,5.3,-0.01000714796283059,-0.5,4.999999999999998,-0.03716940671908506,17.9,139.9,0.02215868477483913,-0.3111111111111111,-2.785714285714286,-3.2142857142857144,1.0256410256410258,-0.358974358974359,1,1,1,1,0.02787705503931379,5.3,-0.01000714796283059,-0.43599999999999994,4.999999999999998,-0.03716940671908506,0.02215868477483913,-0.28854700854700854,-2.785714285714286,-3.2142857142857144,1.0256410256410258,-0.358974358974359,HSBC North America Holdings Inc.,2016,Supervisory Severely Adverse,4.940927881671436,0,1.589235205116581,-0.01000714796283059,-0.43599999999999994,17.9,0.02215868477483913,-2.785714285714286,-3.2142857142857144,1.0256410256410258
1068191,Huntington Bancshares Incorporated,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,9.6,8.6,8.6,10.9,9.9,9.9,13.1,11.4,11.4,8.7,7.7,7.7,NA,NA,NA,78.3,86.8,2,2.9,3.6,3.3,2.1,1.3,1.2,NA,NA,NA,0,0.1,0,0,0,0,1,1,1,1,1.6999999999999993,1.6999999999999993,0.9999999999999992,0.9999999999999992,8.5,0.10855683269476374,0.1,2.1,1.7142857142857142,1.05,0.3611111111111111,0.5555555555555556,0.5833333333333334,0,0.02554278416347382,2.9,0.04597701149425287,3.3,1,0.01660280970625798,9.6,78.3,0.10855683269476374,1.7142857142857142,0.5555555555555556,0.5833333333333334,1.05,1.8,1,1,1,1,0.02554278416347382,2.9,0.04597701149425287,3.3,1,0.01660280970625798,0.10855683269476374,1.7142857142857142,0.5555555555555556,0.5833333333333334,1.05,1.8,Huntington Bancshares Incorporated,2016,Supervisory Adverse,4.360547602996758,1.5260563034950492,1.0986122886681098,0.04597701149425287,3.3,9.6,0.10855683269476374,0.5555555555555556,0.5833333333333334,1.05
1068191,Huntington Bancshares Incorporated,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,9.6,7,7,10.9,8.3,8.3,13.1,10.1,10.1,8.7,6.6,6.6,NA,NA,NA,78.3,84.9,3.2,4.6,2.8,2.7,3.5,-0.8,-0.8,NA,NA,NA,0,0.1,0,0,0,0,2.5999999999999996,2.5999999999999996,2.5999999999999996,2.5999999999999996,3,3,2.0999999999999996,2.0999999999999996,6.6000000000000085,0.08429118773946372,0.1,3.3000000000000003,0.8484848484848484,1.09375,-0.28571428571428575,1.142857142857143,1.1785714285714288,0,0.04086845466155811,4.6,0.03575989782886334,2.7,2.5999999999999996,-0.01021711366538952,9.6,78.3,0.08429118773946372,0.8484848484848484,1.142857142857143,1.1785714285714288,1.09375,0.8749999999999999,1,1,1,1,0.04086845466155811,4.6,0.03575989782886334,2.7,2.5999999999999996,-0.01021711366538952,0.08429118773946372,0.8484848484848484,1.142857142857143,1.1785714285714288,1.09375,0.8749999999999999,Huntington Bancshares Incorporated,2016,Supervisory Severely Adverse,4.360547602996758,1.33500106673234,1.4350845252893227,0.03575989782886334,2.7,9.6,0.08429118773946372,1.142857142857143,1.1785714285714288,1.09375
1039502,JPMorgan Chase & Co.,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,12.5,11.1,10.7,14.2,12.6,12.3,16.4,14.6,14.3,8.4,7.3,7.2,NA,5.7,5.6,1465,1637.3,36.3,3.8,85.9,3.2,36.3,36.5,1.4,NA,NA,NA,0,0.1,12.4,0.6,-0.6,-5.3,1.4000000000000004,1.8000000000000007,1.5999999999999996,1.8999999999999984,1.799999999999999,2.099999999999998,1.1000000000000003,1.2000000000000002,172.29999999999995,0.11761092150170643,13.1,49.4,1.7388663967611335,1,0.4249126891734575,0.4225844004656577,0.5750873108265424,-4.7,0.02477815699658702,3.8,0.05863481228668942,3.2,1.8000000000000007,0.02491467576791808,12.5,1465,0.11761092150170643,1.7388663967611335,0.4225844004656577,0.5750873108265424,1,2.3663911845730032,1,1,1,1,0.02477815699658702,3.8,0.05863481228668942,3.2,1.8000000000000007,0.02491467576791808,0.11761092150170643,1.7388663967611335,0.4225844004656577,0.5750873108265424,1,2.3663911845730032,JPMorgan Chase & Co.,2016,Supervisory Adverse,7.289610521451167,4.464758032271346,3.6189933266497696,0.05863481228668942,3.2,12.5,0.11761092150170643,0.4225844004656577,0.5750873108265424,1
1039502,JPMorgan Chase & Co.,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,12.5,9.3,9.1,14.2,10.9,10.7,16.4,13.3,12.9,8.4,6.4,6.4,NA,5,5,1465,1596.2,54,5.7,66.5,2.5,58.8,-18.3,-0.7,NA,NA,NA,0,0.1,25.2,0.6,-0.6,-2.2,3.1999999999999993,3.4000000000000004,3.299999999999999,3.5,3.099999999999998,3.4999999999999982,2,2,131.20000000000005,0.0895563139931741,25.9,79.89999999999999,0.8322903629536922,1.0888888888888888,-0.27518796992481204,0.8120300751879699,1.201503759398496,-1.6,0.03686006825938567,5.7,0.04539249146757679,2.5,3.4000000000000004,-0.01249146757679181,12.5,1465,0.0895563139931741,0.8322903629536922,0.8120300751879699,1.201503759398496,1.0888888888888888,1.2314814814814814,1,1,1,1,0.03686006825938567,5.7,0.04539249146757679,2.5,3.4000000000000004,-0.01249146757679181,0.0895563139931741,0.8322903629536922,0.8120300751879699,1.201503759398496,1.0888888888888888,1.2314814814814814,JPMorgan Chase & Co.,2016,Supervisory Severely Adverse,7.289610521451167,4.212127597878484,4.007333185232471,0.04539249146757679,2.5,12.5,0.0895563139931741,0.8120300751879699,1.201503759398496,1.0888888888888888
1068025,KeyCorp,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,9.5,8.6,8.6,10.9,9.3,9.3,12.9,11.1,11.1,9.9,8.4,8.4,NA,NA,NA,121.7,135.8,3.3,3.6,4.7,3.2,3.6,0.9,0.6,NA,NA,NA,0,0,0,0.1,0,0,0.9000000000000004,0.9000000000000004,1.5999999999999996,1.5999999999999996,1.8000000000000007,1.8000000000000007,1.5,1.5,14.100000000000009,0.11585866885784724,0.1,3.4,1.3823529411764708,1.090909090909091,0.1914893617021277,0.702127659574468,0.7234042553191489,0,0.02711585866885784,3.6,0.03861955628594905,3.2,0.9000000000000004,0.00739523418241577,9.5,121.7,0.11585866885784724,1.3823529411764708,0.702127659574468,0.7234042553191489,1.090909090909091,1.4242424242424243,1,1,1,1,0.02711585866885784,3.6,0.03861955628594905,3.2,0.9000000000000004,0.00739523418241577,0.11585866885784724,1.3823529411764708,0.702127659574468,0.7234042553191489,1.090909090909091,1.4242424242424243,KeyCorp,2016,Supervisory Adverse,4.801558999993482,1.7404661748405046,1.4586150226995167,0.03861955628594905,3.2,9.5,0.11585866885784724,0.702127659574468,0.7234042553191489,1.090909090909091
1068025,KeyCorp,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,9.5,6.8,6.8,10.9,7.5,7.5,12.9,9.7,9.7,9.9,6.8,6.8,NA,NA,NA,121.7,132.9,5.4,5.9,3.4,2.4,6.1,-2.8,-1.9,NA,NA,NA,0,0,0,0.1,0,0,2.7,2.7,3.4000000000000004,3.4000000000000004,3.200000000000001,3.200000000000001,3.1000000000000005,3.1000000000000005,11.200000000000005,0.09202958093672968,0.1,5.5,0.6181818181818182,1.1296296296296295,-0.8235294117647058,1.5882352941176472,1.6176470588235294,0,0.04437140509449466,5.9,0.02793755135579293,2.4,2.7,-0.02300739523418241,9.5,121.7,0.09202958093672968,0.6181818181818182,1.5882352941176472,1.6176470588235294,1.1296296296296295,0.6296296296296295,1,1,1,1,0.04437140509449466,5.9,0.02793755135579293,2.4,2.7,-0.02300739523418241,0.09202958093672968,0.6181818181818182,1.5882352941176472,1.6176470588235294,1.1296296296296295,0.6296296296296295,KeyCorp,2016,Supervisory Severely Adverse,4.801558999993482,1.4816045409242156,1.8562979903656263,0.02793755135579293,2.4,9.5,0.09202958093672968,1.5882352941176472,1.6176470588235294,1.1296296296296295
1037003,M&T Bank Corporation,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,10.7,9.6,9.5,11.9,10.7,10.6,14.1,12.3,12.3,10,8.8,8.8,NA,NA,NA,101.4,112.2,3.1,3.3,5.6,4.2,3.2,2.3,1.8,NA,NA,NA,0,0,0,0.1,0,0,1.0999999999999996,1.1999999999999993,1.200000000000001,1.3000000000000007,1.799999999999999,1.799999999999999,1.1999999999999993,1.1999999999999993,10.799999999999995,0.10650887573964492,0.1,3.2,1.7499999999999998,1.032258064516129,0.4107142857142857,0.5535714285714286,0.5714285714285715,0,0.03057199211045365,3.3,0.05522682445759368,4.2,1.1999999999999993,0.02268244575936883,10.7,101.4,0.10650887573964492,1.7499999999999998,0.5535714285714286,0.5714285714285715,1.032258064516129,1.8064516129032255,1,1,1,1,0.03057199211045365,3.3,0.05522682445759368,4.2,1.1999999999999993,0.02268244575936883,0.10650887573964492,1.7499999999999998,0.5535714285714286,0.5714285714285715,1.032258064516129,1.8064516129032255,M&T Bank Corporation,2016,Supervisory Adverse,4.619073091157083,1.8870696490323797,1.410986973710262,0.05522682445759368,4.2,10.7,0.10650887573964492,0.5535714285714286,0.5714285714285715,1.032258064516129
1037003,M&T Bank Corporation,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,10.7,7.9,7.9,11.9,9,9,14.1,11,11,10,7.5,7.5,NA,NA,NA,101.4,110.1,5,5.4,4.7,3.6,5.5,-0.9,-0.7,NA,NA,NA,0,0,0,0.1,0,0,2.799999999999999,2.799999999999999,2.9000000000000004,2.9000000000000004,3.0999999999999996,3.0999999999999996,2.5,2.5,8.699999999999989,0.08579881656804722,0.1,5.1,0.9215686274509804,1.1,-0.1914893617021277,1.0638297872340423,1.0851063829787233,0,0.04930966469428007,5.4,0.04635108481262327,3.6,2.799999999999999,-0.00887573964497041,10.7,101.4,0.08579881656804722,0.9215686274509804,1.0638297872340423,1.0851063829787233,1.1,0.94,1,1,1,1,0.04930966469428007,5.4,0.04635108481262327,3.6,2.799999999999999,-0.00887573964497041,0.08579881656804722,0.9215686274509804,1.0638297872340423,1.0851063829787233,1.1,0.94,M&T Bank Corporation,2016,Supervisory Severely Adverse,4.619073091157083,1.7404661748405046,1.791759469228055,0.04635108481262327,3.6,10.7,0.08579881656804722,1.0638297872340423,1.0851063829787233,1.1
1378434,MUFG Americas Holdings Corporation,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,14.8,14.4,14.3,14.8,14.4,14.3,16.4,15.5,15.5,9.9,9.4,9.4,NA,NA,NA,99.9,110.7,2.1,2.6,3.8,2.4,2.1,1.3,0.8,NA,NA,NA,0,0,0,0.3,0,0,0.4000000000000003,0.5,0.4000000000000003,0.5,0.8999999999999986,0.8999999999999986,0.5,0.5,10.799999999999995,0.10810810810810809,0.3,2.4,1.5833333333333333,1,0.34210526315789475,0.5526315789473685,0.631578947368421,0,0.02102102102102102,2.6,0.03803803803803803,2.4,0.5,0.01301301301301301,14.8,99.9,0.10810810810810809,1.5833333333333333,0.5526315789473685,0.631578947368421,1,1.809523809523809,1,1,1,1,0.02102102102102102,2.6,0.03803803803803803,2.4,0.5,0.01301301301301301,0.10810810810810809,1.5833333333333333,0.5526315789473685,0.631578947368421,1,1.809523809523809,MUFG Americas Holdings Corporation,2016,Supervisory Adverse,4.604169685654508,1.5686159179138452,1.1314021114911006,0.03803803803803803,2.4,14.8,0.10810810810810809,0.5526315789473685,0.631578947368421,1
1378434,MUFG Americas Holdings Corporation,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,14.8,12.5,12.5,14.8,12.5,12.5,16.4,14.1,14.1,9.9,8.2,8.2,NA,NA,NA,99.9,107.9,3.9,4.8,2.8,1.8,4.4,-1.9,-1.2,NA,NA,NA,0,0,0,0.3,0,0,2.3000000000000007,2.3000000000000007,2.3000000000000007,2.3000000000000007,2.299999999999999,2.299999999999999,1.700000000000001,1.700000000000001,8,0.08008008008008008,0.3,4.2,0.6666666666666666,1.1282051282051284,-0.6785714285714286,1.392857142857143,1.5000000000000002,0,0.03903903903903903,4.8,0.02802802802802802,1.8,2.3000000000000007,-0.01901901901901901,14.8,99.9,0.08008008008008008,0.6666666666666666,1.392857142857143,1.5000000000000002,1.1282051282051284,0.717948717948718,1,1,1,1,0.03903903903903903,4.8,0.02802802802802802,1.8,2.3000000000000007,-0.01901901901901901,0.08008008008008008,0.6666666666666666,1.392857142857143,1.5000000000000002,1.1282051282051284,0.717948717948718,MUFG Americas Holdings Corporation,2016,Supervisory Severely Adverse,4.604169685654508,1.33500106673234,1.589235205116581,0.02802802802802802,1.8,14.8,0.08008008008008008,1.392857142857143,1.5000000000000002,1.1282051282051284
2162966,Morgan Stanley,2016,12/31/2016,DFAST 2017,2,Supervisory Adverse,17.8,13.9,13.2,20,16.1,15.6,23.2,18.8,18.5,8.4,6.6,6.4,NA,5,4.9,340.2,372.8,2.3,2,9.4,1.1,2.7,-1.9,-0.2,NA,NA,NA,0,0,4.8,3.7,-2.2,-2.8,3.9,4.600000000000001,3.8999999999999986,4.4,4.399999999999999,4.699999999999999,1.8000000000000007,2,32.60000000000002,0.09582598471487368,8.5,10.8,0.8703703703703703,1.173913043478261,-0.20212765957446807,0.24468085106382975,1.148936170212766,-0.5999999999999996,0.0067607289829512,2,0.02763080540858319,1.1,4.600000000000001,-0.00558495002939447,17.8,340.2,0.09582598471487368,0.8703703703703703,0.24468085106382975,1.148936170212766,1.173913043478261,4.086956521739131,1,1,1,1,0.0067607289829512,2,0.02763080540858319,1.1,4.600000000000001,-0.00558495002939447,0.09582598471487368,0.8703703703703703,0.24468085106382975,1.148936170212766,1.173913043478261,4.086956521739131,Morgan Stanley,2016,Supervisory Adverse,5.829533679961761,2.341805806147327,1.1939224684724346,0.02763080540858319,1.1,17.8,0.09582598471487368,0.24468085106382975,1.148936170212766,1.173913043478261
2162966,Morgan Stanley,2016,12/31/2016,DFAST 2017,3,Supervisory Severely Adverse,17.8,11.1,9.4,20,13.4,11.7,23.2,16.3,14.9,8.4,5.5,4.9,NA,4.2,3.8,340.2,359.8,3.6,3.2,4.9,0.6,4.5,-13.8,-1.6,NA,NA,NA,0,0,9.5,4.7,-2.2,-1.9,6.700000000000001,8.4,6.6,8.3,6.899999999999999,8.299999999999999,2.9000000000000004,3.5,19.600000000000023,0.0576131687242799,14.2,17.8,0.2752808988764045,1.25,-2.816326530612245,0.7346938775510203,3.63265306122449,0.30000000000000027,0.01058201058201058,3.2,0.01440329218106996,0.6,8.4,-0.04056437389770723,17.8,340.2,0.0576131687242799,0.2752808988764045,0.7346938775510203,3.63265306122449,1.25,1.3611111111111112,1,1,1,1,0.01058201058201058,3.2,0.01440329218106996,0.6,8.4,-0.04056437389770723,0.0576131687242799,0.2752808988764045,0.7346938775510203,3.63265306122449,1.25,1.3611111111111112,Morgan Stanley,2016,Supervisory Severely Adverse,5.829533679961761,1.7749523509116738,1.5260563034950492,0.01440329218106996,0.6,17.8,0.0576131687242799,0.7346938775510203,3.63265306122449,1.25
